mass_npea,size_npear,malign_ratio,damage_size,exposed_area,std_dev_malign,err_malign,malign_penalty,damage_ratio,tumor_size
9411.22,3635.46,0.38628,128.213,1269704.726,182.18200000000002,4415.34,186,30.8393,1.335
11208.2,2375.96,0.21198000000000003,142.161,1547273.6181,184.89,4146.49,57,31.9176,1.886
7839.15,2034.85,0.25956999999999997,73.7492,1074446.0396,102.90899999999999,3588.48,34,37.0539,4.516
3629.1,747.64,0.20601,33.007,512202.3657,42.3005,1709.58,12,44.4629,3.145
8330.35,2803.05,0.33648,79.2204,1128087.9763,121.97,3441.51,71,37.037,10.681
8882.62,2082.61,0.23445,111.13,1241203.1961,150.76,4252.75,50,33.1762,2.7089999999999996
15698.6,4964.35,0.31622,159.21,2230120.4661,239.01,5728.23,98,24.5832,4.055
14713.9,4375.23,0.29735,188.457,2077584.1061,198.30200000000002,5032.54,192,46.5464,2.9539999999999997
8141.85,2447.97,0.30066,83.9136,1167074.8489,121.655,3792.13,2,34.8904,1.723
13313.5,3293.16,0.24735,188.238,1814079.8226,210.107,4576.88,179,29.1223,1.5
11582.0,2121.53,0.18317,148.52200000000002,1639259.8506,167.41099999999997,4628.02,146,29.8554,1.78
14863.6,5605.46,0.37711999999999996,200.273,1980156.0473,259.149,5166.57,73,23.0474,20.723000000000003
7951.66,1799.5,0.2263,95.7084,1083650.7684,121.53299999999999,3372.18,12,37.3182,1.232
5601.37,1260.0,0.22494,45.152,796250.9142,78.5922,2347.41,64,42.0778,13.097000000000001
14007.4,4650.24,0.33198,196.407,1888716.8573,262.559,4517.67,43,29.4413,2.25
6170.2,1923.3,0.3117,58.7326,856165.4240000001,83.7198,2675.59,43,40.472,1.7730000000000001
6954.7,1708.59,0.24566999999999997,57.6413,952221.4079,81.3502,2848.49,33,38.5768,18.218
8428.57,1938.78,0.23001999999999997,75.0339,1154589.5665,105.478,3627.22,92,33.955,10.22
6010.43,2242.63,0.37312,65.3887,773400.5431,96.7483,3164.25,76,39.16,12.501
3850.86,1113.28,0.28909,32.514,527627.4837,46.6133,1396.15,17,44.3348,1.386
7535.32,1941.11,0.2576,84.0821,1065279.3229,94.6213,3877.46,44,35.5788,2.559
13099.2,5808.62,0.44343,110.81200000000001,1876553.7794,225.648,4201.85,30,31.9435,20.144000000000002
8328.34,2104.89,0.25273,51.2182,1167886.1627,99.0388,3505.95,52,38.3816,14.024000000000001
10732.0,4004.35,0.37312,99.4453,1477021.0589,168.128,3890.04,90,32.0929,18.489
8713.87,2313.76,0.26552,75.2221,1182930.5445,112.965,3833.5,27,36.7303,12.617
13986.3,3522.66,0.25186,200.502,1898531.0807,207.40099999999998,4617.45,180,28.9622,1.71
8483.05,2984.12,0.35176999999999997,54.1043,1197872.8517,122.137,4341.08,13,36.8365,18.226
5294.86,1665.7,0.31458,40.4141,735470.0026,69.156,3174.31,46,42.5856,13.42
10103.7,3108.94,0.3077,98.8726,1403697.8673,134.976,3608.18,20,35.6746,3.028
8783.16,2511.11,0.2859,98.0215,1229481.3568,116.93700000000001,3419.19,78,36.4997,14.953
9885.33,2447.35,0.24756999999999998,103.116,1399021.89,158.786,3847.64,15,34.0428,0.512
8575.39,2128.13,0.24816,75.41,1200258.7893,96.1387,3656.93,11,34.1242,8.793
11482.1,2820.71,0.24566,106.191,1643180.3183,147.662,4440.57,86,27.2348,17.621
10280.6,2448.67,0.23818000000000003,150.53,1365601.6266,165.333,4667.1,53,30.6866,2.324
16363.5,5207.48,0.31823,216.945,2276605.7607,257.0,5448.49,287,24.2281,1.5830000000000002
9591.38,2716.2,0.28319,93.8297,1326118.4145,123.478,3816.86,40,35.1798,2.799
14686.0,4278.08,0.2913,197.291,2044748.8177,215.81900000000002,5612.36,144,22.8869,1.206
7669.73,1997.79,0.26047,82.9295,1079245.5416,103.87799999999999,3451.66,24,35.9631,10.784
7128.01,2452.51,0.34406,66.3263,968911.7115,106.031,3065.03,30,40.5759,2.884
10245.8,3047.26,0.29741,128.476,1375842.7758,162.986,3995.5,44,34.0266,1.88
4009.74,1292.37,0.3223,34.8581,543382.326,52.0303,1430.68,32,44.4949,11.421
6362.21,2148.5,0.33769,51.9364,878340.6769,92.4119,2845.2,85,39.6621,14.467
10462.8,3360.44,0.32116999999999996,92.8579,1416656.2267,134.939,3856.63,65,35.195,15.696
8588.24,2580.88,0.30051,66.8937,1167328.9573,107.395,3102.5,29,37.8088,17.008
8010.57,2056.05,0.25666,84.51899999999999,1102084.2683,112.631,3100.55,21,38.029,0.644
5224.38,1013.58,0.19399999999999998,45.8792,735629.6456,61.6058,2796.72,16,40.7446,1.921
19675.5,6546.43,0.33271,255.63299999999998,2710363.2443,331.72,5556.04,93,23.3565,3.2969999999999997
7483.24,1805.45,0.24126,80.9562,1045292.8374,107.95299999999999,3828.96,21,36.1196,1.5619999999999998
17002.8,6380.8,0.37527,189.553,2298487.1931,263.177,5670.51,142,22.8514,20.372
6211.9,1463.89,0.23565,68.9425,862047.3045,75.2516,2855.4,76,39.2297,7.311
10062.4,2584.67,0.25686,101.244,1400329.0679,156.187,3734.4,18,33.5542,1.64
4953.2,1291.85,0.26081,43.8166,692823.6655,60.5558,1874.05,14,43.9287,5.697
7829.75,2728.31,0.34845,70.03699999999999,1077650.4756,107.08,3202.16,21,38.1535,2.8110000000000004
7937.17,2484.9,0.31306999999999996,65.0372,1085978.4871,116.939,3860.12,53,36.8114,13.105
9689.57,2854.17,0.29456,89.9583,1319383.0794,131.434,3814.65,39,35.3105,2.083
12683.6,2936.57,0.23151999999999998,159.685,1766896.5675,189.418,4185.26,63,31.8652,2.8139999999999996
7452.91,2668.43,0.35803,61.0967,1036425.4764,101.883,3174.05,75,37.7236,15.222999999999999
8510.18,2256.11,0.2651,102.06299999999999,1166461.2435,137.798,3542.25,23,36.3411,3.535
6853.45,2059.39,0.30048,63.449,956172.301,95.6938,3514.94,56,36.7796,11.285
13802.7,4081.26,0.29568,149.255,1902978.3018,196.127,4634.86,35,29.7311,2.886
6004.47,1918.35,0.31948000000000004,59.2704,835120.7032,83.6401,2715.49,41,40.2712,1.985
9092.51,2336.27,0.25694,97.5595,1279037.5384,146.211,3491.89,32,34.0077,2.383
15559.0,4124.65,0.26509,172.62099999999998,2193175.3956,269.363,4683.48,58,28.5665,20.611
7343.12,2433.51,0.3314,68.0078,991646.8193,102.499,3949.11,74,33.5587,17.397000000000002
8467.88,2121.94,0.25058,92.7173,1182526.4151,124.631,3232.54,4,36.9507,0.47200000000000003
5757.26,1424.0,0.24733000000000002,50.6771,743206.2833,92.1425,3365.93,19,41.3264,2.075
14052.3,4979.66,0.35436,132.749,1919581.0668,210.877,4290.97,143,30.9476,14.454
7048.67,1762.18,0.25,67.4151,965497.0376,95.9753,3145.9,32,38.5864,11.425
6375.8,1615.98,0.25345,65.6227,877643.1494,83.8409,2212.94,76,41.133,13.96
6238.09,2692.38,0.4316,46.4471,852591.5213,95.1256,3003.59,35,42.8472,13.282
9601.37,4262.64,0.44396,91.6642,1359340.7027,147.77700000000002,3526.06,17,37.168,17.335
4355.28,922.88,0.21189000000000002,41.1723,578464.5859,51.6094,2480.31,9,43.6426,11.550999999999998
16627.2,5346.68,0.32156,212.507,2191331.6137,254.87,5868.94,256,21.8169,2.362
7629.59,2166.75,0.28399,90.6461,1058234.3979,112.116,3913.92,88,34.9172,4.494
14604.3,3707.61,0.25387,207.505,2038063.6753,236.92700000000002,4961.81,134,26.3424,3.2960000000000003
11625.5,4129.21,0.35518,125.902,1585368.3352,200.173,4088.82,34,31.9269,3.7230000000000003
14255.6,3036.48,0.213,177.375,2014077.1687,216.18200000000002,4906.57,68,27.2363,2.9610000000000003
14476.6,4511.98,0.31167,162.042,2009706.3625,226.028,5273.01,201,27.0164,1.611
10074.4,4083.67,0.40535,98.2312,1405089.1998,146.275,3497.97,70,35.6868,17.855
10508.6,2829.81,0.26928,114.99700000000001,1399565.6091,178.987,3912.38,93,33.563,9.327
6256.69,2340.74,0.37411,79.6171,842183.4535,107.01100000000001,3428.79,46,37.1895,13.4
10528.8,3100.16,0.29444000000000004,46.8848,1420280.8489,126.454,4317.44,109,32.6985,12.527999999999999
8662.74,3208.86,0.37041999999999997,81.8077,1243284.8064,128.77100000000002,3675.79,52,37.992,6.8260000000000005
10013.9,2836.74,0.28328000000000003,101.95100000000001,1466701.9975,145.157,4120.09,84,34.4919,18.414
6955.78,1675.15,0.24081999999999998,56.5305,993936.3244,84.8497,2860.58,54,35.479,15.356
9759.09,2051.54,0.21020999999999998,99.6727,1384167.9993,138.259,4434.46,48,33.4051,1.032
3959.58,1094.65,0.27645,35.9046,563412.8709,48.1458,1806.24,11,43.7457,1.975
8698.88,2854.47,0.32814,69.0981,1154561.2003,129.619,4096.38,59,34.4207,13.105
3903.59,841.29,0.21550999999999998,34.9038,553682.2288,46.7104,1703.3,15,45.268,9.623
5683.58,1867.35,0.32855,50.0114,771302.3993,95.8088,2669.28,39,41.4469,8.222000000000001
9743.86,2379.6,0.24420999999999998,106.35799999999999,1390438.4125,141.279,3998.63,44,33.2014,1.643
8608.25,2700.54,0.31371,82.3595,1185376.7938,116.113,3623.93,34,36.3992,15.001
15535.7,5459.95,0.35144000000000003,185.446,2160471.9304,256.60200000000003,4395.88,28,25.6056,1.714
4772.0,1872.23,0.39233,44.5436,698907.5037,68.0616,2376.23,56,42.2699,10.902999999999999
9050.75,1980.87,0.21886,93.7893,1250370.1316,118.147,4151.19,44,34.2541,1.909
14180.6,3705.47,0.2613,190.993,1940209.4856,211.97400000000002,4585.32,176,28.8192,1.82
8192.47,1708.64,0.20856,99.6675,1144079.9316,124.119,3631.89,20,34.2296,1.6840000000000002
11881.5,4373.07,0.36805,98.4025,1577149.2833,181.824,5533.44,51,36.0855,3.82
9611.45,2903.12,0.30204000000000003,96.2033,1332041.1985,140.167,3889.46,28,34.9741,3.557
6515.73,1657.25,0.25434,58.0275,900198.7062,82.7169,3277.02,33,38.8201,6.614
6103.8,2008.12,0.32899,55.6102,838830.7072,84.6351,3221.99,15,39.3742,8.413
13012.4,4122.18,0.31678,149.845,1817692.3830000001,203.49099999999999,4805.3,77,28.9201,4.065
14063.4,3965.69,0.28198,173.782,1946551.3290000001,230.757,5295.12,156,25.0604,2.176
6850.54,1814.44,0.26486,64.5876,951903.3731,98.5187,2550.81,103,40.5706,6.649
3342.18,1096.71,0.32814,25.3887,458243.5296,39.5912,1310.03,3,45.9443,3.36
7574.4,1402.61,0.18517,77.7885,1074177.7566,88.5252,3791.71,16,35.6879,1.81
8388.41,2140.43,0.25516,68.8834,1196050.2985,89.2338,3287.12,51,38.7405,14.782
22767.0,5488.54,0.24106999999999998,335.532,3130391.6625,402.423,6224.88,162,19.7724,0.958
10348.1,2360.51,0.22810999999999998,123.631,1428222.1392,164.322,4629.69,71,30.0194,1.7080000000000002
8507.9,2737.23,0.32172,74.2901,1200553.2654,115.884,3063.34,81,38.5169,19.242
9564.23,2756.12,0.28815999999999997,83.2928,1336112.8709,137.671,4069.57,9,35.773,2.289
10308.0,3278.62,0.31806,93.8299,1466566.9557,142.18,4154.19,101,33.382,6.807
7954.36,2945.8,0.37033,68.1827,1126672.5991,104.196,4281.96,62,33.1289,4.446000000000001
12642.5,3984.54,0.31517,120.11200000000001,1711320.7094,163.489,5613.89,69,26.3634,19.621
8400.1,2829.74,0.33686,70.6702,1138366.4043,121.51,4599.74,63,33.9243,5.997000000000001
7861.21,2550.49,0.32443,70.9584,1112672.416,97.7356,3406.7,40,35.6072,4.336
14289.7,4760.36,0.33313000000000004,162.08,1981944.2521,203.08700000000002,4940.46,147,28.2347,6.881
9571.76,2467.9,0.25783,117.443,1313252.6199,135.571,4162.15,120,32.8752,5.853
5869.53,849.97,0.14481,47.7673,830329.3620000001,69.6518,2696.01,1,42.2141,0.767
15328.8,4164.15,0.27165,154.35,2214200.8011,226.24,5130.26,230,23.9628,20.666
12860.0,3426.09,0.26641,160.958,1798926.9604,215.614,4543.99,78,30.2636,4.599
7980.21,2403.42,0.30117,78.1481,1089140.582,103.68,3187.4,127,35.2693,10.911
10738.9,2026.05,0.18866,149.451,1472645.6538,167.143,3995.08,73,32.7486,2.04
14611.1,5119.86,0.3504,156.281,1997357.0416,240.68,4398.48,92,30.2151,2.031
6867.76,2003.14,0.29167,53.6379,899826.6544,113.262,5484.79,20,37.2356,20.895
13144.5,4905.21,0.37317,131.497,1873506.3976,191.392,4921.49,57,23.8453,16.76
4314.9,1371.93,0.31795,35.9959,588511.6508,50.6197,1418.44,15,44.3278,6.029
10768.6,3697.01,0.34331,98.5484,1509709.6808,162.649,5751.24,53,33.6364,1.8419999999999999
11814.6,3162.16,0.26764,143.595,1648603.9836,207.257,4794.54,57,46.5464,2.545
16302.0,7039.68,0.43182,96.53299999999999,2273410.3453,255.25799999999998,11962.71,57,37.7002,12.222000000000001
14010.2,5077.62,0.36241999999999996,200.382,1922109.6672,255.275,4663.13,50,33.4436,2.045
5816.32,2291.3,0.39394,46.3323,834574.6865,81.8835,2450.66,9,41.1491,11.934000000000001
7630.96,3034.08,0.3976,61.6271,973416.6845,132.469,3344.21,5,38.4272,11.434000000000001
8669.14,2650.35,0.30572,74.6676,1187533.1303,119.427,3988.22,82,31.4422,18.042
9799.79,2690.62,0.27455,95.7579,1366502.6316,132.62,4349.28,37,33.1351,2.674
9585.03,2999.54,0.31294,82.8447,1364417.9328,140.107,4235.88,72,35.7588,5.255
5518.96,1778.56,0.32226,39.1491,770292.2657,74.8458,3043.95,43,37.2966,14.092
11470.4,2677.91,0.23346,135.619,1596389.9949,151.885,4457.75,71,31.0353,2.093
24320.1,7836.45,0.32222,279.70799999999997,3218491.3457,352.88199999999995,6145.64,203,19.8548,20.884
7157.26,1780.86,0.24881,72.0444,990053.8211,104.83200000000001,3448.85,42,35.3515,4.612
16657.6,5885.0,0.35329,238.735,2238900.443,260.893,5393.52,130,24.2133,2.2430000000000003
11569.6,2089.87,0.18062999999999999,151.031,1614799.6485,167.825,4661.41,154,29.3834,1.742
11038.3,2291.55,0.20759,127.52600000000001,1513491.2394,170.329,3912.74,54,33.125,1.287
14482.7,4328.84,0.29889,135.817,2073956.2776,167.52700000000002,5478.93,65,24.9312,12.811
6231.45,1354.76,0.2174,55.8198,860226.5341,73.3417,2515.38,16,40.5392,2.436
6907.49,2438.91,0.35308,40.2037,923624.0599,124.848,2628.26,32,42.9961,19.589000000000002
11727.5,3214.58,0.2741,144.435,1668193.4318,171.606,4705.29,22,29.273000000000003,1.578
16663.5,6076.94,0.36468,135.628,2368785.693,239.679,6470.53,57,24.4705,8.857999999999999
17766.8,5210.73,0.29328000000000004,216.13099999999997,2474852.038,281.39599999999996,5750.95,209,21.7423,2.104
9444.24,3208.17,0.33969,69.6481,1308643.5455,118.859,3759.96,44,38.289,14.559000000000001
12215.5,3409.44,0.2791,147.92,1649619.3641,169.838,4547.31,67,30.3659,2.3369999999999997
9218.21,3302.04,0.3582,90.6624,1224082.4868,138.306,4235.96,97,33.1124,3.792
14743.6,3700.71,0.251,182.774,2090045.6923,210.995,5637.01,65,23.3754,1.057
10653.8,2335.72,0.21923,103.083,1509167.2069,151.691,4375.26,46,33.049,0.752
9389.96,2204.05,0.23471999999999998,106.39200000000001,1294657.7444,142.726,4030.88,36,34.0944,1.96
6549.38,2156.88,0.32932,58.7616,904341.3294,98.9242,3817.68,71,37.1268,1.3940000000000001
12715.5,3967.32,0.312,121.404,1746405.5533,203.172,4225.19,66,31.741,6.4639999999999995
6159.84,1520.03,0.24675999999999998,61.8027,848626.8187,82.8843,3102.39,51,39.3068,8.761000000000001
7635.32,2165.71,0.28364,90.4156,1023228.4025,127.37,3817.79,27,35.9109,5.056
11253.9,2650.43,0.23551,126.296,1569873.6298,166.708,4731.53,176,28.4296,0.677
8113.03,2740.68,0.33781,63.9086,1106524.4427,108.522,3396.08,57,39.8694,13.972999999999999
8442.15,1944.86,0.23037,96.5589,1150253.8127,114.499,3833.09,27,34.2253,2.006
10371.6,3979.42,0.38368,78.1455,1423843.8491,166.511,4297.27,33,32.7057,20.461
9325.75,3022.21,0.32406999999999997,64.2198,1248708.1982,131.672,3840.14,48,33.6942,14.384
16905.8,3929.16,0.23240999999999998,209.263,2377062.6933,263.749,5539.03,95,23.7814,2.138
8414.5,2684.66,0.31905,74.9275,1173531.6946,117.46600000000001,3178.68,31,37.5446,15.315999999999999
8742.07,2023.26,0.23143000000000002,77.7474,1180363.3888,103.52799999999999,3335.17,32,35.9696,10.604000000000001
10314.2,2987.99,0.28969,107.971,1451313.4473,138.066,4344.75,104,30.3232,20.846999999999998
9072.47,3046.8,0.33582,77.6597,1231065.6487,117.83200000000001,4912.95,110,34.5622,14.547
6676.59,1287.04,0.19276,50.1332,931793.3007,76.8408,2820.21,4,42.4552,10.565999999999999
7129.25,2252.34,0.31592,79.9327,964841.8772,114.39299999999999,3703.15,77,36.0871,14.495999999999999
7889.98,1863.28,0.23615,64.6682,1106225.0483,88.9891,3000.3,14,38.8291,3.6439999999999997
13137.8,3016.19,0.22958,151.987,1908573.2223,194.989,5105.47,72,27.4951,9.551
7028.9,2107.51,0.29983000000000004,59.5841,991186.6681,90.115,2595.99,33,36.2429,15.38
9778.05,2941.17,0.30079,101.45299999999999,1342956.4165,159.29,4165.98,69,33.2019,0.85
12630.2,4448.76,0.35223000000000004,156.07399999999998,1795177.7416,195.821,5598.49,74,25.6738,1.835
27827.1,9582.47,0.34435,246.405,3833944.9253,452.55400000000003,11348.16,190,21.9557,5.397
9663.57,2236.7,0.23145,112.848,1349238.5994,132.047,4188.3,67,33.9867,1.605
6364.34,2070.71,0.32536,56.722,884104.9553,90.1591,2713.87,46,40.4709,2.1959999999999997
4387.09,1253.57,0.28574,36.3328,592774.3752,50.2809,1419.81,17,44.46,1.7719999999999998
10932.1,4013.76,0.36715,117.03399999999999,1529425.3499,152.806,4931.03,80,30.2099,17.727
7916.76,2445.72,0.30892,87.4126,1099022.5515,114.374,3061.8,24,37.8532,2.369
6767.69,2163.15,0.31961999999999996,67.3389,937993.6043,95.1246,2840.36,7,46.5464,5.755
7569.61,1449.87,0.19153,79.5815,1085998.993,100.632,3689.22,26,37.5195,2.593
15104.4,3287.23,0.21763000000000002,173.78599999999997,2151153.4,240.113,4876.19,91,27.4042,3.99
9404.15,3220.28,0.34243,100.363,1304896.2231,143.094,4242.56,40,34.2236,1.406
13205.2,4448.13,0.33684000000000003,168.982,1933005.6212,266.289,4841.42,78,27.0556,2.559
17378.5,5988.58,0.34459,224.854,2389212.8737,283.04,5483.6,234,23.3287,1.828
9053.39,2402.01,0.26531,112.14399999999999,1282504.6065,139.804,3902.08,35,33.385,2.195
17754.8,6565.21,0.36977,154.488,2534778.8948,291.694,11990.74,94,30.2519,4.941
8997.19,2826.49,0.31415,40.3539,1245769.1602,119.09899999999999,3321.33,38,37.6233,13.263
14609.7,6264.21,0.42877,123.419,2074645.5796,227.168,5108.88,140,21.0243,18.258
8640.83,2185.11,0.25288,86.3287,1244366.828,117.74600000000001,3916.47,3,34.6172,1.854
9568.3,2457.11,0.25679,105.454,1360994.3571,154.63299999999998,3826.63,14,34.1529,0.595
8291.14,3102.63,0.37421,72.6606,1106594.5551,138.64700000000002,3483.63,64,37.1207,14.519
7184.55,2719.43,0.37851,65.3808,1054807.1395,94.5727,3219.42,25,38.9845,1.59
16749.2,4046.98,0.24161999999999997,217.487,2267905.1128,253.454,5818.3,250,21.0232,7.402
13087.0,4810.11,0.36754000000000003,104.821,1813331.5393,183.981,6170.14,81,34.8373,19.253
10516.5,2849.43,0.27094,115.30799999999999,1464500.8752,157.843,4247.32,54,33.3889,3.992
10786.0,2693.49,0.24971999999999997,158.168,1515372.7556,185.62599999999998,4600.38,51,29.9603,0.9840000000000001
7687.09,2650.87,0.34484000000000004,63.9871,1118291.3755,97.4399,3609.84,48,36.8226,16.56
6066.56,1448.61,0.23878000000000002,52.9257,841397.0537,77.6181,3166.2,18,39.2547,11.379000000000001
12069.2,3255.6,0.26974000000000004,156.458,1690182.7545,195.00799999999998,4772.58,86,28.8596,2.803
15482.0,4270.12,0.27581,201.574,2107792.9293,243.382,5127.81,86,26.1202,5.273
9066.5,3543.61,0.39084,77.4222,1242851.8126,139.833,3510.9,55,37.515,12.413
10372.9,2494.65,0.24049,113.853,1448399.7634,151.275,4313.2,58,30.7074,4.425
19824.3,7938.67,0.40045,159.43200000000002,2774788.704,350.543,13695.63,110,30.8392,20.214000000000002
5295.91,1790.31,0.33805,58.8792,688347.3782,93.9897,3245.09,47,37.9955,7.454
8954.35,2902.9,0.32418,92.7765,1214683.7849,129.80700000000002,3391.69,77,37.9305,2.491
6264.79,2713.94,0.4332,65.3739,854358.6233,95.8027,3255.57,61,38.1356,14.119000000000002
7519.87,3312.39,0.44048000000000004,67.0072,1003934.9381,124.993,3054.32,67,38.8287,15.43
12506.6,3400.99,0.27193,153.221,1794238.8786,167.355,4755.1,33,29.0654,2.146
8352.27,1965.77,0.23535,76.167,1169838.6113,109.242,3907.55,19,34.2319,2.07
7750.01,1918.07,0.24749000000000002,94.8226,1063186.8226,118.24600000000001,3230.33,115,36.4783,1.3319999999999999
4093.99,1300.91,0.31776,35.1845,562545.688,49.0,1411.89,17,44.2805,1.56
6743.97,1912.26,0.28355,68.1682,918921.5717,92.8891,3204.12,40,37.6429,12.085
11551.6,3528.87,0.30548000000000003,109.42399999999999,1601925.4656,146.98,4246.22,94,32.1986,19.095
13004.3,4709.32,0.36213,137.81799999999998,1862185.6562,183.674,5040.69,106,27.5881,14.591
7783.73,2398.13,0.30809000000000003,58.6323,1072985.6596,97.2311,3213.34,29,39.5279,12.095
16057.6,5336.46,0.33233,217.671,2245130.4836,260.533,5340.14,286,24.703000000000003,2.15
8230.31,2839.75,0.34503,66.4787,1111369.5305,126.741,4215.99,71,35.8779,6.5760000000000005
6218.6,2379.89,0.3827,77.84100000000001,774717.0514,122.02,1899.38,81,42.6314,12.708
7939.49,2186.59,0.2754,83.6232,1070069.324,131.542,3567.88,37,35.0813,4.646
11572.2,2537.47,0.21927,149.257,1641480.833,182.162,4603.87,50,29.903000000000002,0.892
8860.65,2404.27,0.27134,83.2263,1233044.092,119.985,4096.09,48,34.9526,1.47
7836.5,3237.91,0.41318,67.4758,1073626.3412,119.59,3646.1,69,34.7746,20.403
22096.4,6324.84,0.28623000000000004,257.329,3086905.619,314.961,5816.14,205,22.1975,5.843
6983.98,1916.02,0.27434000000000003,62.9186,955429.7613,80.9343,2910.01,38,37.9086,17.269000000000002
14313.1,3985.8,0.27847,178.66099999999997,1990754.6475,209.045,4968.54,112,28.936,3.835
23021.7,5560.84,0.24154,310.79900000000004,3156456.9367,398.37300000000005,6263.83,141,19.8493,0.965
3728.51,1284.73,0.34456,38.2794,508006.6046,52.7184,1417.47,17,44.1638,1.76
17629.8,4337.37,0.24602,171.89,2547278.2859,206.916,4735.64,121,28.456999999999997,14.142000000000001
13900.1,4044.82,0.29099,167.947,1949263.3828,214.99900000000002,4986.2,209,28.0322,2.116
8179.18,3382.91,0.4136,67.8306,1086505.0685,139.55700000000002,3121.7,85,39.6341,17.087
13384.8,5096.42,0.38076,146.194,1868437.1131,253.94,5995.07,90,24.636,2.2640000000000002
7920.66,2286.71,0.2887,74.7889,1069855.6541,105.318,3587.59,36,34.3585,16.705
12958.4,3493.28,0.26957,162.594,1798705.2028,211.935,4827.72,50,28.4308,2.74
5662.26,1979.06,0.34951,55.0225,779841.9624,77.1529,3090.77,16,39.9585,8.513
8947.75,3126.66,0.34943,86.9364,1258402.3583,134.332,3479.18,7,36.8361,5.125
16253.9,4776.3,0.29385,186.98,2177536.537,250.304,5291.77,202,25.2682,2.509
22352.4,5475.46,0.24495999999999998,332.125,3072043.3024,398.94199999999995,6221.78,161,19.8366,0.983
7886.74,2295.41,0.29104,70.5514,1151091.9329,105.029,3061.45,21,37.848,2.5580000000000003
9580.52,3446.84,0.35977,84.2779,1302261.543,133.231,4487.61,39,32.9018,16.31
6623.2,1663.79,0.2512,67.296,923934.5961,97.3862,2815.4,104,39.1695,4.3919999999999995
5101.67,1442.43,0.28273000000000004,46.9988,705452.6738,59.8838,1956.83,18,43.7995,1.895
6963.53,2640.61,0.3792,67.7118,1012726.5841,93.713,3191.03,28,38.9115,1.354
7758.34,2187.88,0.282,81.6881,1104826.1864,105.635,3915.24,37,33.6399,2.898
12117.3,4636.3,0.38261,92.6968,1677198.7738,175.513,4916.27,33,31.9466,18.872
12513.5,3530.61,0.28214,157.773,1772299.3337,174.40200000000002,4732.63,33,28.6701,0.0
6866.96,2225.0,0.32400999999999996,69.5677,914742.6234,106.069,2878.61,33,39.7402,7.596
14161.1,4059.61,0.28667,142.306,1931443.9579,208.28099999999998,4349.66,30,31.0343,2.105
9912.24,4382.18,0.44209,89.5782,1416659.8504,151.933,3595.33,78,37.689,16.156
9618.59,2463.6,0.25611999999999996,104.631,1363483.4853,137.833,3929.4,33,32.9194,2.2430000000000003
12697.7,4594.43,0.36183000000000004,141.2,1782027.6575,220.517,4748.66,88,29.4381,14.955
7879.32,2634.78,0.33439,79.1298,1079884.1307,109.161,3119.49,114,37.8651,1.931
6482.57,1869.01,0.28831,53.3877,881811.7976,88.42,2846.3,49,41.3634,15.091
5167.06,1088.15,0.21059,38.8013,708373.8236,72.3338,2449.84,24,42.3279,9.163
7223.31,1891.86,0.26191,62.2366,1007612.1244,90.9996,3768.83,49,39.3623,8.919
13300.3,3472.92,0.26111,179.66,1824063.4819999998,205.41,5036.63,82,27.3951,7.607
17499.8,6049.51,0.34569,232.296,2425381.931,325.12,4874.11,168,26.6439,13.914000000000001
7646.5,2025.89,0.26494,91.0568,1088954.3675,106.068,3459.35,86,36.7405,2.2319999999999998
8104.24,2182.39,0.26928,70.0784,1166229.6182,91.649,3247.71,50,38.0805,19.354
9721.0,3657.19,0.37621,130.254,1299579.2397,182.58700000000002,4445.7,191,30.9634,1.462
5743.75,2168.83,0.37759000000000004,33.6732,819665.5567,76.81,2747.26,31,42.6894,2.094
8693.67,3611.62,0.41543,52.888999999999996,1218336.4159,144.666,5118.22,65,37.2827,9.464
24675.1,9213.11,0.37337,182.08900000000003,3396445.7036,399.353,9417.34,123,23.8854,10.690999999999999
6655.36,2405.5,0.36143000000000003,64.9325,899625.9934,114.38600000000001,3459.55,67,37.9134,10.219
14500.6,5071.95,0.34976999999999997,199.641,1984099.6436,258.448,4710.19,46,28.781,2.23
7636.48,1821.15,0.23848000000000003,56.9295,1073185.8299,86.6172,3484.08,19,38.134,9.208
7806.81,2890.43,0.37024,70.7082,1078754.9135,114.295,3574.08,23,35.150999999999996,13.222999999999999
14878.8,4781.85,0.32138,172.18599999999998,2057106.8197,222.64,5303.64,193,27.1479,2.088
8057.21,2593.95,0.32194,74.8859,1084759.3931,111.448,3463.02,73,34.8316,4.111000000000001
20491.3,6638.36,0.32395,248.983,2841307.8607,325.056,5494.49,82,23.6354,4.586
8543.7,2221.84,0.26005,103.88600000000001,1170729.9573,114.398,3849.71,17,33.8975,2.421
9946.27,3099.93,0.31166,114.235,1399602.8752,164.833,4357.34,119,32.0532,13.602
8926.87,3284.55,0.36793000000000003,90.9285,1211209.6816,136.998,4422.79,106,32.5497,5.297000000000001
12547.4,4789.37,0.3817,95.5433,1762438.1286,199.062,5875.19,100,34.3248,12.811
8295.75,2904.2,0.35008,63.8841,1149770.2548,123.705,3377.15,33,34.9146,18.079
11363.1,3585.33,0.31551999999999997,96.3441,1584417.5449,156.105,5081.0,106,27.3118,13.712
13052.2,3649.92,0.27964,174.02900000000002,1737447.4411,228.90200000000002,4617.0,19,28.9663,0.0
10236.4,4431.14,0.43288000000000004,94.461,1458380.7951,145.424,4632.97,33,35.4694,15.852
